staging_id,name_raw,city,region,r3_classification,match_type,cartescolaire_matricule,cartescolaire_name,cartescolaire_scheme
339015db-9ebe-4dcb-b3f9-ecaf35a847d1,COMPLEXE SCOLAIRE L'EXCELLENCE,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,10040008,COURS DU SOIR ADAM EXCELLENCE,DIGIT_PREFIX
27b93a4c-3be8-434c-93b4-25919966cde8,"COMPLEXE SCOLAIRE LES ""AS"" DE MVAN",Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060394,COMPLEXE SCOLAIRE LES AS DE MVAN,DIGIT_PREFIX
68e1972d-9afa-496f-a950-38c94bcc7f7d,"COURS DU SOIR ""LE PROGRES SOCIAL""",Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,10010003,COURS DU SOIR BILINGUE LA PROVIDENCE,DIGIT_PREFIX
bf4d29ca-4641-4004-a913-66d067fbaaa1,COURS DU SOIR ACADEMIA,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060287,COUR DU SOIR ACADEMIA,DIGIT_PREFIX
b2ab5725-506c-4e29-bfc3-16d039f16afe,INSTITUT BILINGUE LA CONFIANCE,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060299,INSTITUT BILINGUE LA CONFIANCE,DIGIT_PREFIX
575d5b39-ec23-4155-8a2c-43cc90d1e183,INSTITUT CENTRAL INSTIC,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11061211,INSTITUT PRIVE LAIC CENTRAL,DIGIT_PREFIX
c9f87cc1-e086-49e8-adf6-d4fdc8188c24,INSTITUT FOTSO,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060300,INSTITUT FOTSO,DIGIT_PREFIX
5a0517f1-7d0a-493a-b453-4647dc9e66ba,INSTITUT GAZOLENT D'EKOUNOU,Yaoundé,Centre,DUPLICATE_REVIEW,PROBABLE,11060301,INSTITUT GASOLENT D&#039;EKOUNOU,DIGIT_PREFIX
0dd94fb2-76eb-4730-ba53-b4064f58aaa9,INSTITUT JEAN BOCCHI,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060303,INSTITUT JEAN BOCCHI,DIGIT_PREFIX
9f31f4bc-6a8d-4ec0-b4f8-c0e342c18f73,INSTITUT MBE,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060304,INSTITUT MBE,DIGIT_PREFIX
ee5dd1ed-65c8-4f9d-b083-56f7c8435e88,INSTITUT PETOU,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060643,INSTITUT BILINGUE PETOU,DIGIT_PREFIX
48c58a3f-ca13-414d-a8e8-989014664a67,INSTITUT POLYVALENT DU SUCCES,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060307,INSTITUT POLYVALENT DU SUCCES,DIGIT_PREFIX
5c8dac5e-9568-4ec5-a55d-e5c106ac8309,INSTITUT POLYVALENT LA METHODE,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060308,INSTITUT POLYVALENT LA METHODE,DIGIT_PREFIX
84343bb7-a2a5-4303-87d2-4bb989091ab6,INSTITUT POLYVALENT(BILINGUE) CECILE ET GABRIEL DIPITO,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060306,INSTITUT POLYVALENT BILINGUE CECILE ET GABRIEL DIPITO,DIGIT_PREFIX
b00bd65c-a306-4a0b-81b7-5c418aab445b,INSTITUT PRIVE LAIC ZANG MEBENGA,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060309,INSTITUT PRIVE LAIC ZANG MEBENGA,DIGIT_PREFIX
7df68ae0-b020-4616-b2be-a1e3879e4101,INSTITUT RENE PHILOMBE,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060310,INSTITUT RENE PHILOMBE,DIGIT_PREFIX
fdb65238-b2fc-4075-a235-028578884e8f,INSTITUT TAGA,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060176,INSTITUT TAGA,DIGIT_PREFIX
f7280799-f163-4aed-882e-d1e06c5e6d11,INSTITUT PRIVE LAIC MBE,Yaoundé,Centre,SOURCE_REVIEW,NO_MATCH,,,
4f0a51eb-815c-474b-9493-0e16ec781c93,COLLEGE PRIVE LAIC DOLTA,Yaoundé,Centre,DUPLICATE_REVIEW,EXACT_NAME,11060274,COLLEGE PRIVE LAIC DOLTA,DIGIT_PREFIX
8350f743-fa6c-4769-b8bd-1c91ca2a5919,INSTITUT PRIVE LAIC CENTRAL (INSTIC),Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11061211,INSTITUT PRIVE LAIC CENTRAL,DIGIT_PREFIX
edba71d6-31c5-4914-8490-3fd6043ffbca,COURS DU SOIR ADVENTISTE D'ODZA,Yaoundé,Centre,DUPLICATE_REVIEW,PROBABLE,11090025,COLLEGE ADVENTISTE NANGA EBOKO,DIGIT_PREFIX
62b096dd-bf96-40c6-94cf-1d5af0a2a706,INSTITUT GAZOLENT,Yaoundé,Centre,SOURCE_REVIEW,NO_MATCH,,,
ddc41f8e-13ad-4744-bf19-1e30b647722b,COLLEGE PRIVE LAIC FRANTZ,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11080085,COLLEGE FRANTZ FANON LE MAJESTUEUX,DIGIT_PREFIX
d5de9c38-6c12-47b5-8971-b35c409f53ab,CETI JEANNE ALEGUE MESSI,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060202,CETI JEANNE ALEGUE MESSI,DIGIT_PREFIX
f8012fbd-3d8f-452e-a5e8-bed358466494,INSTITUT SIANTOU,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060297,ENIEG SIANTOU,DIGIT_PREFIX
c775bf6a-fdca-464c-914d-c211833d30c6,COLLEGE PRIVE LAIC DU MONT VALERIEN,Yaoundé,Centre,DUPLICATE_REVIEW,PROBABLE,11060266,COLLEGE POLYVALENT BILINGUE MONT VALERIEN,DIGIT_PREFIX
0595f5d5-ae3d-4ff7-8cf1-99283b94e02e,COLLEGE PRIVE LAIC COMPLEXE BILINGUE YONDO,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060260,COLLEGE BILINGUE YONDO,DIGIT_PREFIX
e5f81eb8-0528-4ad5-a43e-631724e1104e,COLLEGE BILINGUE LES AGNEAUX,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060421,COLLEGE BILINGUE LES AGNEAUX,DIGIT_PREFIX
607717e1-cea8-4a86-9521-079bd9ea4865,COLLEGE DE LA PAIX,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060422,COLLEGE DE LA PAIX,DIGIT_PREFIX
cef708f0-f3ed-407f-8a5b-c45c293222cd,COLLEGE KIATABALA,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060420,COLLEGE BILINGUE KIATABALA,DIGIT_PREFIX
79be3726-4fe8-45ab-ad92-6e2f6fc972e4,COLLEGE LE SAMARITAIN-YAOUNDE,Yaoundé,Centre,DUPLICATE_REVIEW,EXACT_NAME,11060423,COLLEGE LE SAMARITAIN YAOUNDE,DIGIT_PREFIX
8f9c73a6-5fa4-4233-bdc5-8e34ceb61b00,COLLEGE POLYVALENT LA PERLE PLUS,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11061065,COLLEGE POLYVALENT LA PERLE PLUS,DIGIT_PREFIX
8a115e6e-006a-46df-ba10-4290d1c2602e,"COLLEGE PRIVE LAÏC ""EXCELLENCE PLUS"" DE YAOUNDE",Yaoundé,Centre,DUPLICATE_REVIEW,PROBABLE,10040008,COURS DU SOIR ADAM EXCELLENCE,DIGIT_PREFIX
ac520461-ca61-4052-bdcc-726b3174450b,COLLEGE PRIVE LAIC XAVIER EBOMO,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060425,COLLEGE PRIVE LAIC XAVIER EBOMO,DIGIT_PREFIX
ef9ee312-c438-40af-8062-7ae219f1fb3e,COLLEGE VENUS,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060428,COLLEGE VENUS,DIGIT_PREFIX
5bbf3ea1-923d-4257-82d4-6aed699322a6,COMPLEXE SCOLAIRE THECLA,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060429,COMPLEXE SCOLAIRE THECLA,DIGIT_PREFIX
e3dce4a5-ab81-4572-b080-bbd08ae81602,COMPLEXE SCOLAIRE YONA,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060430,COMPLEXE SCOLAIRE YONA,DIGIT_PREFIX
35a002d1-e2f6-4a52-b380-7ec427c83731,INSTITUT PRIVE LAÏC POUSSI,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060437,INSTITUT POUSSI,DIGIT_PREFIX
faa5f035-f362-4e67-a2f4-35b00f0bb214,"INSTITUT PRIVE LAÏC PRIVE ""LE JOURDAIN""",Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060438,INSTITUT PRIVE LAIC LE JOURDAIN,DIGIT_PREFIX
b497e0b5-6370-410b-82a7-6fbd3371cf6b,INSTITUT MGR RENE GRAFFIN,Yaoundé,Centre,SOURCE_REVIEW,EXACT_NAME,11060436,INSTITUT MGR RENE GRAFFIN,DIGIT_PREFIX
951f6dba-1ebe-4014-a8f6-dc208a8801b8,COLLEGE PRIVE LAIC TECHNIQUE STELLA MARIS,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060427,COLLEGE STELLA-MARIS,DIGIT_PREFIX
94f09f83-40dd-4bf0-ac22-c32af8106641,COLLEGE D'ENSEIGNEMENT TECHNIQUE EKANI EYENGA,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060419,CETI EKANI EYENGA,DIGIT_PREFIX
c5cf4065-e729-4adc-9d1c-197411b9ef08,INSTITUT LE JOURDAIN BP:25545 YDE,Yaoundé,Centre,SOURCE_REVIEW,PROBABLE,11060438,INSTITUT PRIVE LAIC LE JOURDAIN,DIGIT_PREFIX
b3cc4cb1-c6ef-4b7c-a5b8-ec7321460215,St. Francis College Fiango Kumba,Kumba,Sud-Ouest,DUPLICATE_REVIEW,EXACT_NAME,19531197,ST FRANCIS COLLEGE FIANGO KUMBA,DIGIT_PREFIX
7fe36fb7-3e91-4144-9e9b-e94e7ca8fefa,Victory Comprehensive College Kumba,Kumba,Sud-Ouest,DUPLICATE_REVIEW,EXACT_NAME,19531189,VICTORY COMPREHENSIVE COLLEGE KUMBA,DIGIT_PREFIX
8a512614-2449-487f-97a0-d5672e663fa0,Collège Bilingue de l'Orient de Bertoua,Bertoua,Est,DUPLICATE_REVIEW,PROBABLE,12180477,COLLEGE ADVENTISTE BILINGUE DE BERTOUA,DIGIT_PREFIX
