official_id,official_name,region,locality,status,duplicate_of_establishment_id,match_type,match_reason
8CC1GSBD123147118,CES Bilingue de BENGBIS,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CC1GSFD100010107,CES de MEKAS,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CC1GSFD100028109,CES de MINLA'A,SUD,MINLA'A,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CC1GSFD101940109,CES de NGONEBEME,SUD,NGONEBEME,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CC1GSFD111856092,Lyce Mixte de BENGBIS,SUD,MEKA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CE1GSFD101871104,CES d'ESSONG (Djoum),SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CE1GSBD110167107,Lyce Bilingue de DJOUM,SUD,ADJAP,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CE1GSFD100357110,Lyce de MVENG,SUD,MVENG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CH1GSBD101950112,CES Bilingue de MEYOMESSALA,SUD,NGAT,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CH1GSFD102157109,CES de MEBAME,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CH1GSFD100347112,CES de MEGUEME,SUD,YEKOE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CH1GSFD102316113,CES de MESSOK,SUD,Messok,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CH1GSFD101982105,CES de NGOASSE,SUD,Ngoasse,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CH1GSFD101925106,CES de NKOLENYENG,SUD,NKOLENYENG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CH1GSFD100409105,CES de NKOMO,SUD,NKOMO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CH1GSFD102312113,CES de TATCHING II,SUD,Tatching 2,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CH1GSFD101944105,CES de TEKMO,SUD,Tekmo,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CH1GSFD102251100,CES de YEM-YEMFEK,SUD,BIBA &YEM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CH1GSBD110580107,Lyce Bilingue de KOUM-YETOTAN,SUD,KOUM YETOTAN,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CH1GSFD110091090,Lyce Classique et Moderne de MVOMEKA'A,SUD,MVOMEKAA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CI1GSBD101833112,CES Bilingue de MEYOMESSI,SUD,Kongo,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CI1GSFD102314113,CES d'ELOM-YEMFEK,SUD,ELOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CI1GSFD100629103,CES d'OLOUNOU,SUD,OLOUNOU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CI1GSFD110157110,Lyce de MEYOMESSI,SUD,KONGO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CJ1GSFD112008110,Lyce de MINTOM,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CK1GSFD110153111,Lyce d'OVENG,SUD,MVAM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CL1GSFD100618109,CES de NDJANTOM,SUD,NDJANTOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CL1GSFD102002096,CES de NSIMALEN-YEMVAK,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CL1GSBD110279106,Lyce Bilingue de SANGMELIMA,SUD,ETUNELINGA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CL1GSFD111825069,Lyce Classique et Moderne de SANGMELIMA,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CL1GSFD112111113,Lyce d'AVEBE-ESSE,SUD,Avebe esse,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CL1GSFD111544112,Lyce de MEYOMADJOM,SUD,MEYOMADJOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CL1GSFD110992111,Lyce de NKOLOTOU'OUTOU,SUD,NKOLOTOU'OUTOU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CL1GSFD110995112,Lyce de NKPWANG,SUD,NKPWANG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CL1GSFD111998107,Lyce de SANGMELIMA-AVEBE,SUD,MONAVEBE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CM1GSFD101531110,CES de MEBA,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CM1GSFD102176102,CES de MVOUTESSI,SUD,MVOUTESSI I,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CM1GSFD100965103,CES de NKILZOK,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CM1GSFD101991105,CES de NSIMI-MEYILA,SUD,MEYILA-NDONG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CM1GSBD111650114,Lyce Bilingue de ZOETELE,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CM1GSFD110973109,Lyce de FIBOT,SUD,FIBOT,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8CM1GSFD110960107,Lyce de NKOUMADJAP-FONG,SUD,NKOUMADJAP,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EC1GSFD111956097,Lyce de BIWONG-BANE,SUD,BIWONG-BANE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EC1GSFD112060107,Lyce de MELANGUE I,SUD,MELANGUE I,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EC1GSFD110229114,Lyce de NGOAZIP,SUD,NGOAZIP I,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EE1GSFD100414098,CES d'ESSANGONG,SUD,ESSANGONG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EE1GSFD100566099,CES de MANG-YEMISSEM,SUD,MANG-YEMISSEM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EE1GSFD103162118,CES de MOMEBILI,SUD,MOMEBILI,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EE1GSFD110419111,Lyce de BIWONG-BULU,SUD,BIWONG-BULU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EE1GSFD110200109,Lyce de NSELANG,SUD,NSELANG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EH1GSFD100317108,CES d'AZEM-ESSAKOE,SUD,AZEM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EH1GSFD100558103,CES de MEYO-VILLE,SUD,MEY0-VILLE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EH1GSBD111894092,Lyce Bilingue d'EBOLOWA,SUD,NKO'OVOS,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EI1GSBD110205115,Lyce Bilingue d'EBOLOWA II,SUD,ESSINGUILI,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EH1GSFD110181105,Lyce d'EBOLOWA-RURAL,SUD,Adoum,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EH1GSFD111968114,Lyce de MVIENG,SUD,MVIENG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EH1GSFD110516112,Lyce de NYANGONG,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8JI1GSFD102724114,CES d'ADJAB II,SUD,ADJAB II,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EI1GSFD102691114,CES de BITYILI,SUD,BITYILI III,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EI1GSFD101975102,CES de MEFO,SUD,MEFO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EI1GSFD100759108,CES de MEYOS-YENDJOCK,SUD,MEYOS-YENDJOCK,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EI1GSFD112446074,Lyce Classique et Moderne d'EBOLOWA,SUD,MEKALAT,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EI1GSFD112440107,Lyce d'EBOLOWA,SUD,MEKALAT YEMVENG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EI1GSFD110212113,Lyce de BIBA I,SUD,BIBA I,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EI1GSFD110755113,Lyce de MEKOMO,SUD,Mekomo,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EI1GSFD112024107,Lyce de NKOEMVONE,SUD,NKOEMVONE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EJ1GSFD100831106,CES d'ONDONG-ADJAP,SUD,ONDONG-ADJAP,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EJ1GSFD102361109,CES de NKOK-EKOUK,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EJ1GSFD110835110,Lyce d'EFOULANE,SUD,EFOULANE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EK1GSBD102701114,CES Bilingue de MENGONG,SUD,BBULU NORD,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EK1GSFD102928114,CES d'EKOUK,SUD,EKOUK,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EK1GSFD110187110,Lyce d'ATO'OVENG,SUD,ATO'OVENG II,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EK1GSFD111914112,Lyce de MELANE,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EK1GSFD110257099,Lyce de MENGONG,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EL1GSFD102367113,CES d'AMVOM,SUD,AMVOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EL1GSFD102044111,CES d'ENDENGUE,SUD,2e DEGRE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EL1GSFD110184092,Lyce Bilingue de MVANGANE,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EM1GSFD101901100,CES d'ENAMGAL,SUD,ENAMGAL,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EM1GSFD100179109,CES de BITSOGMAM,SUD,BITSOGMAM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EM1GSFD101851102,CES de DOUM-CHEFFERIE,SUD,DOUM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EM1GSFD100531100,CES de SOUMOU,SUD,SOUMOU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EM1GSFD101929103,CES Pilote d'EBOTENKOU,SUD,FONG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8EM1GSFD110172096,Lyce Bilingue de NGOULEMAKONG,SUD,NGOULEMAKONG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HC1GSBD100310114,CES Bilingue de NYABITANDE,SUD,NYABITANDE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HC1GSFD101026105,CES de MVIE,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HC1GSFD110259092,Lyce Mixte d'AKOM II,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HE1GSFD101150104,CES d'ATOG-BOGA,SUD,ATOG-BOGA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HE1GSFD103165118,CES d'EBIMIMBANG,SUD,EBIMIMBANG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HE1GSFD101212110,CES de BIDJOUKA-ATLANTIQUE,SUD,BIDJOUKA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HE1GSFD100367110,CES de GRAND-ZAMBI,SUD,3e degre de Grand Zambi,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HE1GSFD110090098,Lyce de BIPINDI,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HH1GSFD101865110,CES d'EBODJE,SUD,EBODJE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HH1GSFD111374098,Lyce de CAMPO,SUD,TONDEFOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HI1GSFD110375113,Lyce Bilingue de KRIBI-URBAIN,SUD,TALLA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HI1GSFD110421106,Lyce de GRAND-BATANGA,SUD,LUMA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HJ1GSFD100203111,CES de MPALLA,SUD,Mpalla,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HJ1GSFD110675113,Lyce Bilingue de DOMBE,SUD,DOMBE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HJ1GSBD111964100,Lyce Bilingue de KRIBI,SUD,NGOE NZAMBI,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HK1GSFD102929114,CES d'EBONDI,SUD,Ebondi,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HK1GSFD100734108,CES de BELLA,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HK1GSFD102321113,CES de BONGUEN,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HK1GSFD102862115,CES de FIFINDA,SUD,FIFINDA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HK1GSFD100741100,CES de MAKOURE,SUD,MAKOURE II,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HK1GSFD100748112,CES de MBOKE,SUD,MBOKE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HK1GSFD102318113,CES de NKOLLO,SUD,3,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HK1GSBD111317110,Lyce Bilingue de KRIBI-RURAL,SUD,V 01 Socalpalm KEINK,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HK1GSFD111165106,Lyce d'ELOGBATINDI,SUD,YALPENDA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HL1GSFD102193113,CES de BANGO-BOULOU,SUD,Mbango-Boulou,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HL1GSFD101882110,CES de BIKALLA,SUD,BIKALLA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HL1GSFD101265110,CES de BIKOKA,SUD,35,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HL1GSFD102728114,CES de NKOUMBALA,SUD,Nkouambpoer I,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HL1GSFD112033091,Lyce Bilingue de LOLODORF,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HM1GSFD102085105,CES de MELONDO,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HM1GSFD102736114,CES de WOM,SUD,WOM 1,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HM1GSFD112077095,Lyce Mixte de MVENGUE,SUD,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HN1GSFD100660107,CES d'ADJAP-YESSOK,SUD,ADJAP,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8HN1GSBD111919112,Lyce Bilingue de NIETE,SUD,V7,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8IC1GSFD100381112,CES de MBAM-ESSAOBAM,SUD,MBAM ESSA OBAM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8IC1GSFD100019109,CES de MEYO-ELIE,SUD,MEYO-ELIE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8IC1GSFD100827109,CES de MINDI-MI-OVENG,SUD,MINDI-MI-OVENG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8IC1GSFD100352112,CES de THO II,SUD,THO II,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8IC1GSBD112069108,Lyce Bilingue d'AMBAM,SUD,1,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8IC1GSFD112102108,Lyce d'ABANG-MINKO,SUD,ABANG-MINKO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8IC1GSFD110195110,Lyce d'ASSANDJIK,SUD,Assandjik,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8IC1GSFD111168107,Lyce de MEYO-CENTRE,SUD,MEYO-CENTRE I,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8IE1GSBD112155108,Lyce Bilingue de KYE-OSSI,SUD,AKOMBANG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8IH1GSFD100444108,CES d'EKEKE,SUD,EKEKE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8IH1GSFD102719114,CES d'ENDENDEM,SUD,ENDENDEM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8IH1GSFD102159107,CES de MEBEM,SUD,MEBEM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8IH1GSFD110624099,Lyce Bilingue de MA'AN,SUD,Ma'an-village,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8IH1GSFD110369110,Lyce de NYABESSANG,SUD,NYABESSANG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8II1GSBD100170118,CES Bilingue de BIYI-AKOUM-ESEJEE,SUD,3e dgr de BIYI,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8II1GSFD102037108,CES de MEKOKMENGONA,SUD,MEKOMENGONA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8II1GSFD102325113,CES de MEYO-BIBOULOU,SUD,Meyo - Bioulou,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
8II1GSFD112021100,Lyce Bilingue d'OLAMZE,SUD,MEKO'OSSI II,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CC1GSFD102000108,CES de GRIBI,EST,Gribi,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CC1GSFD110202103,Lyce Bilingue de GARI-GOMBO,EST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CC1GSFD102047112,CES de KIKA,EST,KIKA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CE1GSFD102194113,CES de NDONGO,EST,Ndongo,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CE1GSFD100578109,CES de YENGA,EST,Yenga,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CE1GSBD110055114,Lyce Bilingue de MOLOUNDOU,EST,MOLOUNDOU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CH1GSFD100182110,CES de LIBONGO,EST,LIBONGO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CH1GSFD102846115,CES de MIKEL,EST,3eme degre mikel,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CH1GSFD110574108,Lyce de SALAPOUMBE,EST,SALAPOUMBE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CI1GSFD100071112,CES de MASSEA,EST,MASSEA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CI1GSFD100054106,CES de MBOY I,EST,MBOY 1,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CI1GSFD102165112,CES de MENDOUNGUE-VILLE,EST,MENDOUNGUE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CI1GSFD102205107,CES de MOAMPACK,EST,MOAMPACK,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CI1GSFD102845115,CES de MOPOUO-BIDJOUKI,EST,MOPOUO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CI1GSFD100062110,CES de NGOLLA 20,EST,NGOLLA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CI1GSFD100707111,CES de YOKADOUMA-BIENEMAMA,EST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CI1GSBD112210110,Lyce Bilingue de NGATTO,EST,NGATTO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CI1GSBD110701112,Lyce Bilingue de YOKADOUMA,EST,QUARTIER PARADIS,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9CI1GSFD112390076,Lyce Classique de YOKADOUMA,EST,Quartier RELAIS,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EC1GSFD100024111,CES d'ABONG-DOUM,EST,Abong-doum,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EC1GSFD103160118,CES d'ABONG-MBANG II,EST,ZALOUM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EC1GSFD100447111,CES de MAZABE,EST,MAZABE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EC1GSBD110359100,Lyce Bilingue d'ABONG-MBANG,EST,MADOUMA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EC1GSFD111148106,Lyce Classique d'ABONG-MBANG,EST,MBOULE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EQ1GSFD100216110,CES d'ANKOM,EST,ANKOM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EQ1GSFD101206111,CES de BEUL,EST,BEUL,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EQ1GSFD110264106,Lyce d'ANGOSSAS,EST,ANGOSSAS I,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EI1GSFD102178113,CES de BIGOENS,EST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EI1GSFD112408112,Lyce d'ATOK,EST,ATOK,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EJ1GSFD110213096,Lyce Bilingue de DIMAKO,EST,SOURCE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EJ1GSFD110194115,Lyce de GRAND-POL,EST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EK1GSFD102914114,CES de DJAPOSTEN,EST,DIOULA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EK1GSFD110173107,Lyce Bilingue de MINDOUROU-DJA,EST,MINDOUROU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EL1GSFD100190112,CES de BADITOUM,EST,Mboanz,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EL1GSFD111896112,Lyce de DOUMAINTANG,EST,DOUMAINTANG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EM1GSFD102989117,CES d'AMBAKA,EST,AMBAKA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EM1GSBD110177114,Lyce Bilingue de DOUME,EST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EM1GSFD110186118,Lyce de MOTCHEBOUM,EST,MOTCHEBOUM,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EN1GSFD102191113,CES de MINTOM,EST,Mintoum,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EN1GSFD100258110,CES de ZOULABOT I,EST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EN1GSBD112239114,Lyce Bilingue de LOMIE,EST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9ER1GSBD100732112,CES Bilingue de KAGNOL II,EST,KAGNOL II,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9ER1GSFD110208107,Lyce de MBOMA,EST,MBOMA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9ES1GSFD100646111,CES de DIMPAM,EST,LEHE ETMPOUHO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9ES1GSFD102681114,CES de DOUMO-MAMA,EST,DOUMOU-MAMA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9ES1GSFD102686114,CES de KOA,EST,KOUA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9ES1GSFD102061113,CES de NGOULEMAKONG-MESSAMENA,EST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9ES1GSFD110256092,Lyce Bilingue de MESSAMENA,EST,MOKOLO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9ET1GSFD101141104,Lyce de MESSOK,EST,MESSOK,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EX1GSFD110591111,Lyce de NGOYLA,EST,LYCEE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EY1GSFD102208111,CES de BIKA,EST,BIKA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EY1GSFD100654107,CES de MVANDA II,EST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EY1GSFD110587118,Lyce d'AZOMEKOUT,EST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EY1GSFD110206091,Lyce de NGUELEMEDOUKA,EST,ELONO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9EZ1GSFD111978112,Lyce de SOMALOMO,EST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HC1GSFD102066108,CES de GADJI,EST,3me,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HC1GSFD102011108,CES de MBOUNOU,EST,MBOUNOU,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HC1GSFD100394112,CES de NYABI,EST,NYABI,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HC1GSFD101318112,CES de TAPARE,EST,3eme DEGR,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HC1GSBD112198099,Lyce Bilingue de BATOURI,EST,SAMBO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HC1GSFD110171114,Lyce de BATOURI-TRYPANO,EST,TRYPANO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HC1GSFD110339115,Lyce de MONGO-NAM,EST,Mongo nam,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HC1GSFD110008111,Lyce de SAMBO,EST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HE1GSFD112248106,Lyce Bilingue de KENTZOU,EST,BOMBE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HH1GSFD100776112,CES de GBITI,EST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HH1GSBD110450107,Lyce Bilingue de KETTE,EST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HH1GSFD112017112,Lyce de BOUBARA,EST,BOUBARA,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HI1GSFD102698114,CES de DJAMPIEL,EST,DJAMPIEL,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HI1GSFD102915115,CES de KAGNOL I,EST,KAGNOL I,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HI1GSBD111151107,Lyce Bilingue de MBANG,EST,MBANG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HJ1GSFD100494107,CES d'OULI,EST,OULI,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HK1GSBD111907114,Lyce Bilingue de NDELELE,EST,NDELELE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HK1GSFD110188112,Lyce de MINDOUROU-NDELELE,EST,KAKO MBESSEMBO,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HL1GSFD101992109,CES de GOUNTE,EST,GOUNTE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9HL1GSBD112007113,Lyce Bilingue de NGUELEBOK,EST,,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IC1GSFD100407111,CES de DENG-DENG,EST,DENG DENG,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IC1GSFD100106108,CES de DONDI,EST,DONDI,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IC1GSFD102421111,CES de GOYOUM,EST,Goyoum,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IC1GSBD110069113,Lyce Bilingue de BELABO,EST,BELABO VILLAGE,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
9IC1GSFD110073091,Lyce de BELABO,EST,SAPPELI,ready,,NEW_CANDIDATE,aucune correspondance production trouvée
