city,official_name,category_hint,source_name,source_url,source_type,match_type,matched_against
Yaoundé,HOLY INFANT HIGH SCHOOL YAOUNDE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT BAUDELAIRE BILINGUE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT DES TECHNIQUES INDUSTRIELLES D'ETOUG-EBE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT POLYVALENT NIBERT (IPONI),college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,ISEIG ENSEIGNEMENTS SECONDAIRES,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,KAD-NDAP BILINGUAL SECONDARY SCHOOL,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,"MARIO ACADEMIC COMPLEX, MENDONG",college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,MEVICK BILINGUAL GRAMMAR SCHOOL ETOUG-EBE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,NATIONAL EDUCATION SERVICE COLLEGE OF ARTS AND SCIENCES(NESCA),college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,OXFORD HIGH SCHOOL,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,QUALITY INTERNATIONAL SCHOOL,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Collège Bilingue International
Yaoundé,COLLEGE PRIVE LAIC DU SAVOIR,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,BILINGUAL AFRICAN COLLEGE OF TECHNIQUES (BACT),college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC INSTITUT BILINGUE BAUDELAIRE (IBB),college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COMPLEXE SCOLAIRE ADVENTISTE D'ODZA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,GROUPE SCOLAIRE PRIVE LAIC DJONOU,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,NSTITUT TECHNIQUE INDUSTRIEL D'ETOUG EBE (I.T.I.E),college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT DES SCIENCES ECONOMIQUE ET INFORMATIQUE DE GESTION,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé VI)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Centre Informatique et Bureautique de Yaoundé (CIBY)
Yaoundé,CHUO BILINGUAL COMPREHENSIVE COLLEGE (CBCC),college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,"COLLEGE ""LES COCCINELLES""",college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE BILINGUE BETHELEHEM LEGRAND,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE BILINGUE LINCOLN,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE ELOHIM,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAÏC LA GRACE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE ROSA PARKS,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT BILINGUE MICHELANN,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT JEAN BODY ZIBI,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT NOTRE DAME DE LA PAIX,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé II)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE DIDEROT,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE LA GRACE TCHETGNA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE LES FUTURS BOSS,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAÏC ATANGANA FOUDA ALBERT,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,"COLLEGE PRIVE LAÏC BILINGUE ""LES BAMBIS""",college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC LA COLOMBE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC LES SAPINS,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COMPLEXE SCOLAIRE EVANGELIQUE DE PENTECOTE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,ENGLISH HIGH SCHOOL (E H S) YAOUNDÉ,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,FONDATION SCOLAIRE AA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,FRAZATI BILINGUAL COLLEGE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT PASCAL,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT POLYVALENT BILINGUE DES NATIONS,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT POLYVALENT DE LA RENOVATION PEDAGOGIQUE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT VICTOR HUGO,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,WECARE SECONDARY SCHOOL,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC CENTRE SOCIO EDUCATIF BILINGUE DAVID,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Centre de Formation en Couture et Mode de Yaoundé
Yaoundé,INSTITUT PRIVE LAIC PAUL MOMO,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE DIDEROT,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT PRIVE LAIC POLYVALENT RENOVATION PEDAGOGIQUE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT PRIVE LAIC POLYVALENT BILINGUE DES NATIONS,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé III)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,AMASIA MAHAMAIN BILINGUAL SECONDARY SCHOOL,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,"COLLEGE ANGLO-SAXON ""PI AND JU PLUS",college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE BILINGUE INTERNATIONAL LA FIERTE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Collège Bilingue International
Yaoundé,COLLEGE BILINGUE JEUNESSE LUMIERE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE BILINGUE LES ANGES,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE BILINGUE SHAKESPEARE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE BILINGUE YONDO,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE BRAUNSCHWEIG (COLBRA),college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE DE LA MEFOU,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE FRANTZ FANON,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE INTERNATIONAL BILINGUE DADA ET FILS,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Collège Bilingue International
Yaoundé,COLLEGE INTERNATIONAL DE REFERNCE LA FARANDOLE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Collège Bilingue International
Yaoundé,COLLEGE MAISON DOLA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE MARIE ALBERT II,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,École Catholique Sainte-Marie
Yaoundé,COLLEGE POLYVALENT LES LAUREATS,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE POLYVALENT PERE MATTHIEU,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE POLYVALENT SAINT PIERRE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE BILINGUE LES MIGNONS,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE ELOUNDOU MARGUERITE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE JARDIN D'EDEN,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC ATANGANA ESSOMBA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAÏC DOLTA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAÏC EFFA GASTON (COPLEG),college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAÏC LES PHARAONS,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC MONT-VALERIEN,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAÏC SAINT JOSEPH DE MIMBOMAN,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE MADELEINE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE SAINTE MARGUERITE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Garderie-Maternelle Sainte-Anne
Yaoundé,COMPLEXE SCOLAIRE EEKO DE L'ESPOIR,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COMPLEXE SCOLAIRE L'EXCELLENCE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,"COMPLEXE SCOLAIRE LES ""AS"" DE MVAN",college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,"COURS DU SOIR ""LE PROGRES SOCIAL""",college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COURS DU SOIR ACADEMIA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT BILINGUE LA CONFIANCE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT CENTRAL INSTIC,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT FOTSO,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT GAZOLENT D'EKOUNOU,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT JEAN BOCCHI,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT MBE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT PETOU,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT POLYVALENT DU SUCCES,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT POLYVALENT LA METHODE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT POLYVALENT(BILINGUE) CECILE ET GABRIEL DIPITO,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT PRIVE LAIC ZANG MEBENGA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT RENE PHILOMBE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT TAGA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT PRIVE LAIC MBE,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC DOLTA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INSTITUT PRIVE LAIC CENTRAL (INSTIC),college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COURS DU SOIR ADVENTISTE D'ODZA,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC MARIE ALBERT II ( COMAL II),college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,École Catholique Sainte-Marie
Yaoundé,INSTITUT GAZOLENT,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,COLLEGE PRIVE LAIC FRANTZ,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,CETI JEANNE ALEGUE MESSI,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,SOURCE_VERIFIED_REVIEW,
Yaoundé,INTITUT TECHNIQUE ET PROFESSIONNEL PRIVE CATHOLIQUE DON BOSCO,college,"Osidimbea — La Mémoire du Cameroun (extraction complète, Yaoundé IV)",https://memoirecentre0.jimdofree.com/secondaire/centre/mfoundi-prives-laics/,tier3,REVIEW_REQUIRED,Université Catholique d’Afrique
